#Wake Up in #Brooklyn... @ Hotel Le Jolie http://t.co/5aXREre9sE	40.71660077	-73.95056784		259797929	1381270382	twitter_instagram
And the train didnt stopped at my station greay wonderful:@	40.7904054	-73.9475806	NYC!	722612593	1381271225	twitter_android
Long day running around to mtgs and now it's time to read emails (@ Pterodactyl Inc. - NYC) http://t.co/pkD2d6bU9i	40.74742943	-73.98654109	New York City	23942209	1381271229	twitter_foursquare
I'm at Taverna Kyclades (New York, NY) w/ 5 others http://t.co/GFoCn4BMHR	40.731187	-73.982752	New York	21750383	1381271234	twitter_foursquare
They're giving out gummy bears!!	40.75813477	-73.98543704	NY	249907444	1381271235	twitter_iphone
Today's speak out against deportations, war, &amp; genocide w JJay students! #IDInitiative #guatemalagenocide http://t.co/YKeNgvG0lu	40.8037677	-73.9548627	New York City	843743887	1381271237	twitter_android
Shutthefuckappppp	40.7089749	-73.9997666	New York †	270035136	1381271242	twitter_android
Quick dinner con mi hombre... (at @SuspendersNyc) http://t.co/CHcgATMyhH	40.70865954	-74.01126328	Inwood, New York, NY	15801216	1381271243	twitter_foursquare
Working job #2. Sunset is a reward for the hustle. @ 20 Jay Street http://t.co/eoc7z8iYeH	40.70419648	-73.98729801	Brooklyn, NY	72911412	1381271243	twitter_instagram
smh	40.82124822	-73.95178995	biebsssss. 	1724343966	1381271244	twitter_iphone
Some of my friends from the first grade (1993) are now my sisters 2 decades later (2013). That's a huge blessing! @PinkAYA2687 @Viesboutique	40.75374255	-73.97226204	New York	920429048	1381271246	twitter_iphone
I'm at La Lucha - Tacos &amp; Boutique - @laluchanyc (New York, NY) http://t.co/VgFrxPZOTY	40.72747016	-73.98266315	Auckland New Zealand	21545115	1381271248	twitter_foursquare
Public #Art in #NYC  http://t.co/73dB6udxrk	40.733662	-74.005949	West Village, NYC	15368956	1381271250	twitter_other
Je refais tout mon dressing ici	40.76160724	-73.97549953		349607217	1381271251	twitter_iphone
Just saying!! http://t.co/pcLXCjZrmF	40.74806676	-73.98507643	New York City 	405059699	1381271256	twitter_iphone
going back to sleep, this pain &lt;&lt;&lt;&lt;&lt;&lt;	40.82127487	-73.95176516	biebsssss. 	1724343966	1381271260	twitter_iphone
I'm at Thai Elephant (Queens, NY) http://t.co/08D4oF0a7w	40.77771586	-73.90881309		106595954	1381271275	twitter_foursquare
Can't catch a break lately	40.74631444	-73.99486327		309319634	1381271276	twitter_iphone
Getting ready for the #fowd after party (@ 446 West 38th Street - BrickHost At #FOWD) http://t.co/Q8TNZ64f9U	40.75657	-73.996736	Thunder Bay, ON	809859266	1381271277	twitter_foursquare
Sums up my feelings on Bergkamp quite nicely http://t.co/20kUMhrOLZ	40.76783773	-73.96416639	New York	273057167	1381271280	twitter_other
folks make inane comments abt being petite when you are petite because u stopped eating shit that made you fat and sick #ThingsThatAnnoyMe	40.78571725	-73.97561316	Manhattan	159643163	1381271288	twitter_iphone
My son Sheldon Richardson out here destroying QBs	40.79166288	-74.00017593	NJ/Home of The Jets 	38994410	1381271291	twitter_iphone
the sky looks beautiful	40.72827312	-73.9432021	Bergen County, New Jersey	35307847	1381271295	twitter_iphone
Sigh.	40.81949851	-73.98377275		1160477034	1381271298	twitter_iphone
Lets get @DanteTheDon to preform for the halftime show at Homecoming.	40.70505484	-73.93843981	New York City	385604753	1381271299	twitter_android
I'm at Third Floor Cafe w/ @bijoyguha http://t.co/WI4Ppsitoi	40.74713594	-73.98529571	10016	792101112	1381271303	twitter_foursquare
What, you don't bring photoshop inspiration pages to your hair appointment? @ Damian West Salon http://t.co/JnyEg77u7I	40.73439525	-74.00295404	NYC	25998359	1381271304	twitter_instagram
Stiff neck with just 4 days till race #goAway	40.71107793	-73.9803552		1541784007	1381271306	twitter_iphone
relaxing #balcony http://t.co/RMLdT4IWMN	40.74793875	-73.9567495	nueva york	15718336	1381271314	twitter_iphone
Why am I surrounded by tables of 25-year-olds talking about how much they drank and subsequently vomited in the past 24 hours???	40.74255402	-73.98894832	Brooklyn	41247812	1381271322	twitter_iphone
Fell in love with this perfume after my September #birchbox @ SoHo http://t.co/QoZdaEJpFe	40.72288438	-73.99875641	New York, NY	950530970	1381271322	twitter_instagram
Publisere nettopp et bilde @ Times Square http://t.co/mIgJNGqzuv	40.75648987	-73.98626804	BJØR-Z(JIBBGVNG)/KVDRIORG(VCH)	63535358	1381271322	twitter_instagram
The fact Will and I didn't speak today and separately walked past Decent , thought *I shouldn't go in,* went in, and bought 3 tiaras.	40.74779252	-73.99307792	New York	273234536	1381271325	twitter_iphone
That moment you realize the only thing you ate all day was a chicken and mushroom pie face is not a good moment.	40.70578651	-73.98964243	New York City	20738903	1381271326	twitter_iphone
I'm at @DigInn Seasonal Market (New York, NY) http://t.co/fimt725QS5	40.75762177	-73.97069494	new york city	18334503	1381271327	twitter_foursquare
Great is Your name in all the earth, great is Your fame beyond the earth! #np #christomlin #uplifting http://t.co/Wd1TqTTjMY	40.71288217	-74.03583703	New York City/Jersey City	14575078	1381271328	twitter_iphone
Commute home. #bike #soldiersandsailors #monument #nyc #ues #uws @ Riverside Park - 91st Street Garden http://t.co/Hzn0qt14YS	40.79288183	-73.97886784	NYC	48579064	1381271333	twitter_instagram
Later in the day. @ Rai Rai Ken http://t.co/1vGIkugMag	40.72937382	-73.98576057	New York, NY	24124306	1381271334	twitter_instagram
Embarrassingly, my first time. #BetterLateThan @ Employees Only http://t.co/FoimdrbNrx	40.733412	-74.00624967	New York City	450346134	1381271337	twitter_instagram
I'm at Marie's Crisis Cafe (New York, NY) http://t.co/InYKK8QFcW	40.73309575	-74.00318932	California & NYC	83965329	1381271337	twitter_foursquare
My #OOTD in pictures. Click this link for outfit details and more pics http://t.co/puIC9wrPKb #Lookbook #NewPost http://t.co/UW0Zf9MSur	40.75353235	-73.97238451	New York	920429048	1381271338	twitter_iphone
NYC's purple sky reminds of sunsets in Buenos Aires. Only good thing about living in Argentina.	40.77015554	-73.91839745	Manhattan, NY	370906217	1381271339	twitter_iphone
I don't want easy, I want crazy.	40.81973585	-73.92341932	NYC, USA	29289012	1381271342	twitter_iphone
Being fancy with xon ikeetz and maggiemay124 @ Butterfield 8 http://t.co/ChQskstKKI	40.75091049	-73.98206458	New York, NY	131343803	1381271343	twitter_instagram
Chem midterm is postponed. I don't think I've ever spontaneously danced out of sheer joy	40.73008203	-73.9977549		427078004	1381271346	twitter_iphone
Running along the Hudson River is always the best part of my day.	40.77971121	-73.99095831	New York City | Portland	35298085	1381271346	twitter_iphone
damn I think I love that boy, do anything for that boy.	40.75536417	-73.98438807	Queensqueya	26887751	1381271350	twitter_iphone
Yo @TheyCallMeKuda5 me @DmanUnt2014  and @FoxanthraxxxV20 online trying to run	40.80392906	-73.94780564	Harlem, NY	162689140	1381271350	twitter_iphone
It's all about the mind, body connection.. What makes them connected, what are they supported by?	40.7625101	-73.9816141	NYC	305652228	1381271354	twitter_android
WERE ON TV???	40.758048	-73.98547482		607799892	1381271355	twitter_iphone
#Nope... http://t.co/S1Vi2n32zd	40.78970071	-73.95157087	Where You Wanna Be....	152657009	1381271360	twitter_android
I'm at AMC Loews Lincoln Square 13 - @amctheatres for Gravity: An IMAX 3D Experience (New York, NY) w/ 11 others http://t.co/D7D8yrQgU9	40.7750492	-73.98195554	scotland, nyc, sf	15347884	1381271365	twitter_foursquare
Sitting next to a lady on the train whose eating chips that STINK! #stopit #hotbreath #omghelp	40.797578	-73.94492561	In my own world	253648044	1381271371	twitter_android
...The quality of the earphones makes a huge difference	40.75807974	-73.98740738	New York, New York	48114041	1381271371	twitter_iphone
Sunsets in the city &gt;	40.73721693	-73.99133348	NYC via Toronto via London	21250892	1381271373	twitter_iphone
v. clever #mountkimbie @ Music Hall of Williamsburg http://t.co/bbnXkbxQuv	40.71924855	-73.96171813	NYC // DC 	15415054	1381271374	twitter_instagram
Cute skater guy that was on the bus the other day spotted at the Port Authority #darkandbrooding #justmytype	40.75783926	-73.99062369	Instagram: dreambignj	291476736	1381271377	twitter_iphone
 Make decisions for the long haul  @morningmika #morningjoeatcjs	40.80737292	-73.9630639	New York, NY	1658765257	1381271377	twitter_other
Gotta love this view. #nofilter #sunset @marieclaire @ Hearst Tower http://t.co/ENkEdFyO9P	40.7667616	-73.98313522	New York	15085976	1381271377	twitter_instagram
I'm at 29th Street Rep (New York, NY) http://t.co/mfopeuuq1F	40.74789893	-73.99236612	New York City	17024097	1381271383	twitter_foursquare
I'm with Kia and Samsung	40.72935662	-73.98594777		22218092	1381271385	twitter_iphone
That sunset... http://t.co/pIl70YYLOJ	40.71370772	-73.95233363	Brooklyn, NY	84283580	1381271386	twitter_iphone
Omg I had been craving good sushi (vegetarian) so bad...finally!!! (@ New Hane Sushi) [pic]: http://t.co/hPE6zusp6q	40.74826484	-73.97618294	iPhone: 39.930717,-104.754288	15246632	1381271387	twitter_foursquare
You will die. Period. Now get over it and have a nice time. - AHW	40.7509344	-73.9857537	NYC	200691906	1381271388	twitter_android
Bangerz Gummy Bears!! http://t.co/dwENt4S9oB	40.7577264	-73.98525777	The City of Townsville.	57552116	1381271390	twitter_iphone
I don't just put emojis on everyone .	40.79227388	-74.00434689		96415799	1381271394	twitter_iphone
Just a typical Tuesday night at Jazz at Lincoln Center. http://t.co/HcPb5X1Maf	40.76779835	-73.98317762	New York, NY	21937463	1381271395	twitter_iphone
Me and @kurtyluvsemm just walked past this building that Miley Cyrus was about to come out of. We kept walking.	40.75553874	-73.98780783	Flushing, Queens. 	335753757	1381271397	twitter_iphone
Pre theatre dindin and round 2 of pre-birthday drinks! (@ Il Forno) http://t.co/SJtNW8AQoZ	40.7588337	-73.98840626	The Big Apple!	25234169	1381271398	twitter_foursquare
Why is twitter poppin right now lmao	40.80599526	-73.96582265	Ricky&Dee Development	70432987	1381271399	twitter_iphone
noooo  @JayahArnett: nicole made me wanna chop my hair 	40.7869409	-73.9501686		1491175664	1381271407	twitter_android
Practice makes perfect! #rehearsing #newmusic #edm #engelbeast @ Smash Studios NYC http://t.co/mLrTJUzou3	40.75378764	-73.9927908	New Jersey	102291441	1381271411	twitter_instagram
if you see a girl running up 5th ave, it probably me. #alwaysrunninglate http://t.co/a04Nw1GwQ0	40.76417156	-73.97731232		1674390630	1381271411	twitter_iphone
...I will never say hi #nogame	40.75772778	-73.99057722	Instagram: dreambignj	291476736	1381271413	twitter_iphone
Jazz toilet? @ Riverside Park http://t.co/HcxSuTY25V	40.80043083	-73.97245696	NYC	9735142	1381271415	twitter_instagram
Time to get some drinking out of the way. (at @9thandColes Tavern w/ @jordanacca @seamussullivan) [pic]: http://t.co/Hw73E0tqVf	40.72853965	-74.04655055	Jersey City, NJ	16585201	1381271416	twitter_foursquare
Eye Candy. #hudsonriver #nycskyline #hoboken #nj #newjersey #nyc @ Hudson River Waterfront Walkway http://t.co/7tmegx9Bwy	40.73733991	-74.02763844	Midwest	29937035	1381271420	twitter_instagram
This creepy guy reading my texts over my shoulder on the train asking  if will is my boyfriend tho	40.74780787	-73.99308585	New York	273234536	1381271421	twitter_iphone
I'm at @DuaneReade (New York, NY) http://t.co/LRUq6vFfZC	40.74585148	-73.97831113	New York	123886583	1381271429	twitter_foursquare
Bitches be goin to tanning salons in New York City like you realize your in a 1 percentile of tan people in the city #embracethepale	40.7743897	-73.95751881	Upper East Side Manhattan 	334012382	1381271431	twitter_iphone
See how our readers are embracing psychedelic tie-dye prints. #Streetstyle http://t.co/fp3cxbeyVM	40.730056	-73.979917	New York	375872146	1381271434	twitter_other
That Brazilian&gt;	40.69191153	-73.99136969	BROOKLYN	49181259	1381271438	twitter_iphone
Sweet &amp; Naughty! @ Stuyvesant Town http://t.co/sQBpdrv9ru	40.73176295	-73.97792101	48.161741,-122.118139	28923951	1381271443	twitter_instagram
Check us out, http://t.co/NEz0DznFaH Cultivate your body. Innovate your mind.	40.7625101	-73.9816141	NYC	305652228	1381271447	twitter_android
 Fuck foreign players  said an enraged Jack Wilshere as he took another drag from his cigarette.	40.76788289	-73.96416223	New York	273057167	1381271452	twitter_other
if I could have one special power I would be able to transport from place to place without commuting.	40.76427634	-73.97721186		1674390630	1381271456	twitter_iphone
#Souled (@ Carlton Hotel, Autograph Collection - @thecarltonny) http://t.co/zhm0Im3O2v	40.74434364	-73.98568597	New Yorker	38364927	1381271468	twitter_foursquare
I'm at @Equinox Fitness (New York, NY) w/ 2 others http://t.co/ofs4DiAfr7	40.7074979	-74.0107863	New York, NY	433577857	1381271469	twitter_foursquare
School. @ The New School Arnhold Hall http://t.co/RYKHd5kbQJ	40.73656779	-73.99645215	New York, NY	116270667	1381271472	twitter_instagram
At  panell in NY, Emily Bell praises Guardian, Post  and NY Times for peeling back layers on surveillance. Contrast with coverage in London.	40.80797819	-73.95977807	New York	21331369	1381271474	twitter_other
Check out @deadmau5 's awesome track  http://t.co/8YesYiih9B	40.7698853	-73.9635303	New York, NY	319239916	1381271480	twitter_android
London Grammar and Jaymes Young @ Gramercy Theater 2013.10.08 @ Gramercy Theatre http://t.co/w5G9PanJfk	40.73977867	-73.98508787	New York, NY, USA	15190862	1381271480	twitter_instagram
Feliz feliz new job haciendo lo que me gusta :D	40.7435978	-73.9199165	New York	135669093	1381271480	twitter_android
Having shrimp cocktails with Heidi and Richard (@ The Palm Too - @palmtoony) [pic]: http://t.co/I0Tiyzwgsp	40.75157468	-73.97091304		27727147	1381271483	twitter_foursquare
I CANNOT stand S.E. Cupp. Starting with the face that her name is two letters. Her voice. Her attitude. Nails on a fucking chalkboard.	40.76252317	-73.99015302		19350365	1381271495	twitter_iphone
We believed in him... But not really  tiffysy timur_of_fame #foolingaround #nyc #thecube @ Astor Place http://t.co/9N9F1xsI6n	40.72988184	-73.99101958	New York	21362173	1381271496	twitter_instagram
Quick drink.... Patron margarita. #drinkresponsibily #nyc #happyhour @ 71 West 23rd St http://t.co/tgATFkjcu2	40.74282787	-73.99263011	New York City	166417110	1381271496	twitter_instagram
DONT TELL ME YOU FK W ME BUT IM NOT DJING YOUR PARTY	40.80595071	-73.96588149	Ricky&Dee Development	70432987	1381271501	twitter_iphone
Proceed	40.80595071	-73.96588149	Ricky&Dee Development	70432987	1381271505	twitter_iphone
Lol I wish I had a boyfriend who was into getting an in depth description of the tiara I jut bought via text.	40.74771237	-73.99311601	New York	273234536	1381271506	twitter_iphone
Happy anniversary @keanesian! (@ Babbo Ristorante) http://t.co/9iW4oBYTpu	40.732381	-73.999191	NYC	1180301	1381271509	twitter_foursquare
Has anyone watched GAVITY yet?	40.74024988	-74.0081485		138395345	1381271510	twitter_iphone
If you can't make the course tonight, no worries -- it'll be up on @GA front row later this week.	40.73985181	-73.98959928	BKLYN	18620903	1381271513	twitter_iphone
I'm at Washington Square Park - @nycparks (New York, NY) w/ 8 others http://t.co/JqxyDkV9R9	40.73084425	-73.9973563	Brooklyn, New York	80796466	1381271514	twitter_foursquare
w00t, @notjessewalker book launch. (at @MuseumofSex) http://t.co/9PT0Bxse6F	40.74407066	-73.98738384	NYC	23123041	1381271528	twitter_foursquare
Spin time (@ New York Health &amp; Racquet Club - @nyhrc) http://t.co/DIAV2EiApZ	40.76364734	-73.97844136	Brooklyn,NY	52276145	1381271536	twitter_foursquare
 Hard news will sell.  --@JoeNBC #MorningJoeCUJ	40.8079773	-73.9624022	Miami / NYC	808945194	1381271538	twitter_android
At Moe's! NY burritos are so small. I miss the Moe's on River Street. But the boys here are cuter	40.7368103	-73.97834043	NYC	232113242	1381271543	twitter_android
On the right is Diana Nyad. She swam from Cuba to Florida. @ Herald Square http://t.co/TyWiWYLrM1	40.7498254	-73.9879632	Washington D.C.	76777472	1381271549	twitter_instagram
Well, this is pretty much the worst. #geniusbar http://t.co/MUaRT8RmZp	40.76391633	-73.9731258	New York	19259216	1381271550	twitter_iphone
I'm at NYU Palladium Athletic Facility - @nyuniversity (New York, NY) w/ 4 others http://t.co/u6a8K0UJ3U	40.73363269	-73.9879988	New York City, NY	350688511	1381271551	twitter_foursquare
#Valid @ GameStop http://t.co/0DMY6Y5lAA	40.74323356	-73.91696563	Bronx, Ny	16488554	1381271561	twitter_instagram
are u gonna stay the night Are u gonna stay the night	40.72058739	-74.0553892	jersey city, italy	545226426	1381271561	twitter_iphone
Checking out @Opprtunity social @WeWork #startup #entrepreneurs w @jkrums and team (at @WeWork Fulton Center) [pic]: http://t.co/civlXBJlk9	40.71117456	-74.00858402	New York City	448398849	1381271563	twitter_foursquare
Drink date with my loves... Long overdue (@ The Keg Room w/ @_amandalynne @cassidybohan) http://t.co/BTgi5xcM3W	40.75064816	-73.98617953	New York City	38494061	1381271564	twitter_foursquare
Radio City @ Radio City Music Hall http://t.co/Y1CLxRzXJp	40.75980232	-73.9792868	California	155570438	1381271566	twitter_instagram
Interviewed by @mvaloatto for @frenchweb #glassreport http://t.co/DX9HmEioeD #frontback	40.71916199	-73.97454834	BRU/NY/SF	7973652	1381271573	twitter_other
I'm at Union Square Park - @nycparks (New York, NY) w/ 13 others http://t.co/o6WDyVYRi8	40.7352825	-73.99040315	Mumbai	25295854	1381271573	twitter_foursquare
Clearly my fishnet hoodie is not warm enough tonight #brrrrrr :/	40.70864646	-73.95850274	Burg, Brooklyn NYC	316558598	1381271574	twitter_iphone
east side. after dusk. @ Rocks Off Cruise - Skyport Marina http://t.co/lyVSOlxYE0	40.73506366	-73.974123		75912433	1381271575	twitter_instagram
Team agentofchangeny with Bob Roth of @dlftv #dlfwomen @ The Paley Center for Media http://t.co/KTlil8KPz6	40.76042729	-73.9776957	New York City	128411556	1381271575	twitter_instagram
#nofilter Sunset in Manhattan. @ 34th &amp; 8th http://t.co/vAOP2dVaLM	40.75227108	-73.99320973	New York, NY. 	30371871	1381271575	twitter_instagram
Chia, na me for marry dis babe o.	40.7221128	-74.0064465	BROOKLYN--- NEWYORK 	552030065	1381271575	twitter_android
We already know Steelers fans gonna be at Metlife with their Wolverine work boots, Lee jeans, Leatherman, and Carhartt work shirt	40.79137245	-73.99997614	NJ/Home of The Jets 	38994410	1381271577	twitter_iphone
Starting the walking tour for haunted houses, grizzly events and other dark secrets of NYC. (at @nycparks) http://t.co/U2xGohq8XV	40.73084425	-73.9973563	Oakville (Toronto), Canada	8875942	1381271579	twitter_foursquare
Now stream/download Childish Gambino's full freestyle ttp://firstklassbreakfast.com/?p=3504	40.76369955	-73.97299244	Big City Of Dreams	28741009	1381271583	twitter_iphone
Last Dec Thai introduced me to #Chipotle today I introduced her to #gyros. This is the definition of true friendship.	40.80550396	-73.93713349	From the 868 to the 212	30753484	1381271584	twitter_android
Startup Grind (@ AOL Inc. w/ 3 others) http://t.co/NFTW6O0zI5	40.73082333	-73.99131591	New York, NY	741822852	1381271587	twitter_foursquare
Bug fixing and sound checking with @wearebeatradio and @bwongster http://t.co/nWnhbYndd8	40.72317014	-73.99868586	New York	14116170	1381271589	twitter_iphone
Fantastic story by Roman Baca Communicating experience of war through dance @exit12danceco #TEDNYC  Hell of a @USMC http://t.co/Le6MPGowJx	40.72786844	-73.99362568	New York City	231569466	1381271590	twitter_iphone
Cotton candy skies http://t.co/Jx7zVVMM0Y	40.69240225	-73.9897141	BROOKLYN	49181259	1381271592	twitter_iphone
Sweet! Got a 1/2 price ticket and met a former comedy writer for Nipsey Russell and Flip Wilson. Very cool! [pic]: http://t.co/vXoTsZQZtb	40.75916766	-73.98492157	Flagstaff, Arizona	15928705	1381271596	twitter_foursquare
Dear everyone, Quit smoking. Love, Megan.	40.7198446	-74.01282225	Brooklyn	51714782	1381271597	twitter_other
The amount of peanut butter that me and my roommate consume is stupid	40.69764934	-73.99343611		451278211	1381271599	twitter_iphone
I'm at @ThePonyBarUes (New York, NY) w/ 3 others http://t.co/VJoGp9AZ9J	40.76976806	-73.9544034	New York City	431758471	1381271600	twitter_foursquare
#jawdropped... Re: the news... Thoughts @lrkrueger?!?! I think you know about what what I'm referring...	40.78476339	-73.94865695	Yorkville, NYC	620611977	1381271600	twitter_iphone
Stuck in traffic on a bus ....and I have to pee so FUCKING BAD!	40.7673147	-73.9833697	Mahwah 	412486856	1381271600	twitter_android
the most country meal any new Yorker has ever eaten ever http://t.co/VxA9Q9aQ24	40.74449389	-73.99053982	NY	16249028	1381271606	twitter_iphone
Now stream/download Childish Gambino's full freestyle http://t.co/r9CXAXyn5j	40.76389445	-73.97305782	Big City Of Dreams	28741009	1381271610	twitter_iphone
Sunset. #dumbo #bk #nyc @ Dumbo Kitchen http://t.co/MPAqlf4wqz	40.70178716	-73.98663865	A poem in progress...	123414673	1381271611	twitter_instagram
I CANNOT stand S.E. Cupp. Starting with the fact that her name is two letters. Her voice. Her attitude. Nails on a fucking chalkboard.	40.76252317	-73.99015302		19350365	1381271612	twitter_iphone
And female Steelers fans by far the ugliest in professional sports	40.79131243	-73.99973458	NJ/Home of The Jets 	38994410	1381271612	twitter_iphone
Moi j'veux un dingari aussi. Gros bras grosses barbes grands pieds pour que Kemi vienne.	40.7170046	-73.98298922	Ghetto Supafly	320114898	1381271615	twitter_iphone
WooHoo! Almost time to kick some ass in dodgeball. Let's do this Prestige Worldwide! :-D	40.75246651	-73.96979901	QUEENS, NY	17779181	1381271617	twitter_iphone
Some peeps from @slashdot are here at #NYTM, talking their site revamp	40.7298751	-73.9974843	New Jersey	20526855	1381271620	twitter_android
#banksy #newyorkaccent back on top. @ Tesla New York http://t.co/pjCrcg42s1	40.74907164	-74.00414191	NYC	183645165	1381271623	twitter_instagram
Queens teens need $ to get to D-Day: Students at a military-friendly Queens high school are planning to storm the... http://t.co/ppbf6xHkvI	40.71669795	-74.00001602	New York	53932318	1381271625	twitter_other
With @MissMollyPope bringing downtown autumnal stylings to Jazz at Lincoln Center.  #sequinfree	40.76814642	-73.98383511	New York, NY	21937463	1381271628	twitter_iphone
This girl has a bowl of cereal on the train...gotta love the ambition.	40.7522557	-73.97562691	New York	48635597	1381271635	twitter_iphone
Damn 86th St best buy ain't get any copies of @PUSHA_T	40.77975057	-73.95562099	New York, NY	325610444	1381271635	twitter_iphone
Gonzo historian / treasure hunter  @sethporges on diving for banned pinball machines beneath LI sound #TEDNYC cc @pattonp undersea typology	40.72787974	-73.99378796	New York	60212234	1381271636	twitter_iphone
Who knew #hawaiianbbq in #chelsea with an old friend @bobbymorita http://t.co/oj4QcF19BE	40.734682	-74.001333	New York City	191192492	1381271642	twitter_other
I walked To much today. .need to relax	40.73161258	-74.0530396	R.I.P Beautiful Grandmother♥	425495802	1381271643	twitter_android
Here for the @offscreenmag talk. (@ Harvest HQ w/ 3 others) http://t.co/1nG0l04292	40.74088421	-73.99128914	Washington, DC 	5446992	1381271653	twitter_foursquare
 An organic pickle-maker, or a fluffer in a strip club, is the sort of marginal job of the future.  -Simon Doonan http://t.co/ny89v5wUEY	40.72935487	-73.99187214	New York, NY, USA	15701519	1381271659	twitter_iphone
All I wanna know is #WhatDoestheFoxSay? Is that too much to ask? Fahhhhk! @ Swine http://t.co/4oT0iwOszq	40.73421	-74.00622	Brooklyn, NY	228202497	1381271660	twitter_instagram
Working on Stats at the school till closing because nothing else matters...	40.7491119	-73.98831171	Memphis, TN	176986008	1381271661	twitter_iphone
I've been at the doctors office for 2 1/2 hrs. so far &amp; I'm starving... this is me losing it -&gt; jshsiskdbshshrjakl	40.7637867	-74.0327384	NJ.	341265647	1381271667	twitter_android
The most beautiful toilet in the world. And I just peed in it. @ Le Bain http://t.co/7RAPLR5qQr	40.74099801	-74.00822997	San Francisco, California	3940101	1381271668	twitter_instagram
Sometimes I am bowled over by the politeness and orderliness of New Yorkers.	40.79382522	-73.96521624	New York, NY	394879847	1381271674	twitter_iphone
Liberation is now in session! @BODYARTBK (@ Green Fitness Studio w/ @ojohnjom) http://t.co/qfZb13HrU9	40.70418622	-73.93400449	Brooklyn, NY	50001193	1381271678	twitter_foursquare
I'm at Five Guys (New York, NY) http://t.co/CqqfCHLeeZ	40.75700814	-73.98945076		733659686	1381271682	twitter_foursquare
I might be a little boy crazy this week.	40.75890658	-73.99244596	New York, New York	1405393687	1381271688	twitter_iphone
Birthday surprise! (@ Marea) http://t.co/EwcBqwf3Bq	40.76776919	-73.98086071	NYC	27166853	1381271691	twitter_foursquare
Taking advantage of this October running weather! @ Hudson River Park http://t.co/r2abmbHypV	40.73228891	-74.01051196		7391432	1381271693	twitter_instagram
I'm at 536 West 41st Street (New York, NY) http://t.co/n1qGXj55O1	40.759032	-73.998074	Washington, DC USA	16396594	1381271696	twitter_foursquare
I'm at Bang The Drum (New York, NY) http://t.co/KmBEexJs5H	40.75438325	-73.99144216	New York, NY	20665635	1381271696	twitter_foursquare
Beer o'clock. (@ Radegast Hall &amp; Biergarten - @radegasthallbk) http://t.co/e4r6FgVqCf	40.71653438	-73.96144836	DC «» Brooklyn	17890215	1381271702	twitter_foursquare
Shake Shack Track Club! No joke. $10 to join. Every 2nd &amp; 4th Tue of the month. Free burger &amp; beer post-run.  Than... http://t.co/rv5OHdzNLc	40.71529762	-74.01478529	Brooklyn NYC, JHU, Columbia	65893882	1381271703	twitter_foursquare
#thirtythirdBdayWishList #MKwatch #watchhungerstop #MarivictheActress @ The West Coast http://t.co/Z7jmt4SSvu	40.73903479	-74.00857773	Tri-coastal bet LA, NYC, Chile	45884863	1381271704	twitter_instagram
I'm at Annie On Broadway (New York, NY) http://t.co/I87oCQFQQe	40.75903327	-73.98396424	سعوديهستان 	194526278	1381271707	twitter_foursquare
Dinner and then a movie with my loves (@ Cheeseburger In Paradise w/ @loofighter) http://t.co/kYuCoMYc1Q	40.78720282	-74.04624224	Clifton, NJ	246423191	1381271708	twitter_foursquare
So no Jets fans want Manziel or Bridgewater next year? But a couple weeks ago.......man nvm	40.79163736	-74.00013666	NJ/Home of The Jets 	38994410	1381271708	twitter_iphone
Waiting for @melissat_ at Union Square. Typical. She's always late and I never am.	40.7355926	-73.99123047	Between Love and Hate	22593592	1381271710	twitter_iphone
Martes con s de selebrar:) http://t.co/FeqOSqcySw	40.73892536	-73.86276002		382249081	1381271711	twitter_iphone
It's bad enough that my doctor's office is in Times Square but add a Miley Cyrus appearance at Planet Hollywood and it's that much worse	40.75856693	-73.98462516	New York, NY	29766641	1381271712	twitter_iphone
What happens when trains get delayed... #phuckit @ Blarney Rock Pub http://t.co/fY1ecZwEFG	40.74996979	-73.99019682	jerzey	81194199	1381271715	twitter_instagram
I see you guys are based in Deerfield Beach @ITSUGAR : beautiful town	40.7481881	-73.98334497	wherever Taylor is	390736581	1381271716	twitter_iphone
And I hate that you don't think I belong to ya	40.777454	-74.024866	Union City, NJ	848566500	1381271718	twitter_android
If course the A's choose to blow a 3-run lead right when I get to a TV.	40.73638336	-74.03270472	Hoboken	24492670	1381271723	twitter_iphone
Killed back and bis today.... #FeelsSoGood	40.69261145	-73.93108373	Bed-Stuy, Brooklyn	141058213	1381271724	twitter_iphone
Iowa Alumnj Board meeting! (@ The Irish Exit) http://t.co/SufNDuAWJp	40.75599837	-73.96773333	Forest Hills, NY	87334609	1381271725	twitter_foursquare
Almost caught up on #THEDiRT. The show helped pass the 8 hour drive away.	40.78169646	-74.04809148	Whitsett,North Carolina	182960559	1381271727	twitter_iphone
Dem lips....	40.72760051	-73.99426076	NYC/throbbing boy booties	227563392	1381271728	twitter_other
Peralta crushed it. What a game	40.76639192	-73.92196281	N.Y.C.	101680517	1381271732	twitter_iphone
View from my balcony http://t.co/AyR1443cvx	40.73709623	-73.89917724	Queens NY	48086431	1381271732	twitter_iphone
En France tu connais 2/3 latinos, fin de l'histoire. Ici.. Astarfullah..	40.71828481	-73.98688562	Ghetto Supafly	320114898	1381271737	twitter_iphone
todays sunset is bringing me inspiration in a weird way	40.81032771	-74.00109783		711012512	1381271740	twitter_iphone
